@RELATION data

@ATTRIBUTE CountDeclMethodPrivate NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE CountDeclMethodDefault NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE CountDeclClassVariable NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE CountDeclClassMethod NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE CountDeclFunction NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountDeclClass NUMERIC
@ATTRIBUTE CountDeclMethod NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountDeclMethodProtected NUMERIC
@ATTRIBUTE CountDeclInstanceVariable NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE CountDeclMethodPublic NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE CountDeclInstanceMethod NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE PercentLackOfCohesion NUMERIC
@ATTRIBUTE MaxInheritanceTree NUMERIC
@ATTRIBUTE CountClassDerived NUMERIC
@ATTRIBUTE CountClassCoupled NUMERIC
@ATTRIBUTE CountClassBase NUMERIC
@ATTRIBUTE CountInput_Max NUMERIC
@ATTRIBUTE CountInput_Mean NUMERIC
@ATTRIBUTE CountInput_Min NUMERIC
@ATTRIBUTE CountOutput_Max NUMERIC
@ATTRIBUTE CountOutput_Mean NUMERIC
@ATTRIBUTE CountOutput_Min NUMERIC
@ATTRIBUTE CountPath_Max NUMERIC
@ATTRIBUTE CountPath_Mean NUMERIC
@ATTRIBUTE CountPath_Min NUMERIC
@ATTRIBUTE MaxNesting_Max NUMERIC
@ATTRIBUTE MaxNesting_Mean NUMERIC
@ATTRIBUTE MaxNesting_Min NUMERIC
@ATTRIBUTE COMM NUMERIC
@ATTRIBUTE ADEV NUMERIC
@ATTRIBUTE DDEV NUMERIC
@ATTRIBUTE Added_lines NUMERIC
@ATTRIBUTE Del_lines NUMERIC
@ATTRIBUTE OWN_LINE NUMERIC
@ATTRIBUTE OWN_COMMIT NUMERIC
@ATTRIBUTE MINOR_COMMIT NUMERIC
@ATTRIBUTE MINOR_LINE NUMERIC
@ATTRIBUTE MAJOR_COMMIT NUMERIC
@ATTRIBUTE MAJOR_LINE NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
0,19,137,9,1,1,2,12,4,29,0,8,4,3,48,1,3,12,19,0,2,9,2,28,12,3,19,73,20,0.66,16,39,9,26,2,3,4,41,2,0,7,1,3,2.33333,1,13,6.66667,2,44,15.6667,1,4,2.6,0,3,3,2,277,3,0.364964,0.666667,0,4,2,1,FALSE,1e+09,6,0
0,11,96,4,1,1,2,7,2,16,0,4,2,3,36,1,3,7,14,0,2,4,2,18,7,3,14,46,12,0.78,14,26,4,18,1,3,2,41,2,0,3,1,4,2.66667,1,10,6.33333,2,8,3.66667,1,1,0.8,0,3,3,2,195,3,0.40625,0.666667,0,4,2,1,FALSE,1e+09,6,0
1,8,275,5,0,1,2,27,2,13,0,4,2,15,99,1,15,26,34,0,7,6,14,55,26,20,34,141,44,0.7,35,78,5,51,0,15,2,79,1,0,5,2,8,2.26667,0,10,2.6,1,6,1.93333,1,3,0.764706,0,3,3,2,553,3,0.563636,0.666667,0,2,2,3,FALSE,1e+09,6,0
0,4,60,1,0,1,1,4,1,7,0,3,1,4,34,1,4,4,7,0,0,1,4,5,4,4,7,21,4,1.62,5,11,1,6,0,4,1,100,2,10,0,1,110,43.25,1,1,1,1,1,1,1,0,0,0,2,2,2,120,0,0.533333,0.5,0,4,2,0,FALSE,1e+09,6,0
2,11,159,3,0,1,2,11,1,17,0,3,1,8,44,3,8,11,31,0,0,3,6,40,11,8,31,91,22,0.48,24,53,3,41,2,8,1,100,3,0,11,2,8,2.25,0,16,3.625,1,4,1.5,1,1,0.416667,0,3,3,3,319,1,0.836478,0.333333,0,3,3,0,FALSE,1e+09,6,0
3,11,244,3,0,1,5,16,1,15,1,2,1,12,62,5,12,16,50,1,2,3,8,76,16,12,55,143,44,0.43,39,99,3,81,1,11,1,100,6,0,11,2,5,2.16667,0,8,4.08333,1,3,1.33333,1,1,0.277778,0,7,7,5,508,14,0.786885,0.285714,0,3,5,2,TRUE,1e+09,6,3
0,10,58,1,0,1,0,2,1,16,0,4,1,2,25,2,2,2,14,0,0,1,2,8,2,2,14,27,4,0.93,6,18,1,15,1,2,1,0,3,0,4,2,3,2,1,3,3,3,1,1,1,0,0,0,2,2,2,58,0,0.603448,0.5,0,2,2,0,FALSE,1e+09,6,0
0,9,63,1,0,1,3,3,1,12,0,1,1,3,22,3,3,3,12,2,0,1,1,15,3,3,16,31,5,0.71,10,21,1,17,2,3,1,100,5,0,3,2,0,0,0,6,2,0,1,1,1,0,0,0,2,2,2,63,0,0.984127,0.5,0,1,2,1,FALSE,1e+09,6,0
0,8,62,1,0,1,2,3,1,10,0,2,1,3,26,2,3,3,12,0,1,1,3,12,3,3,14,30,6,0.87,6,20,1,16,0,3,1,100,5,0,2,2,1,0.666667,0,5,2.66667,1,1,1,1,1,0.142857,0,2,2,2,124,0,0.66129,0.5,0,3,2,2,FALSE,1e+09,6,0
0,7,46,1,0,1,2,2,1,8,0,0,1,2,22,2,2,2,8,0,0,1,2,6,2,2,10,20,2,1.1,4,12,1,9,0,2,1,100,5,0,3,2,1,0.5,0,2,2,2,1,1,1,0,0,0,2,2,2,92,0,1,0.5,0,1,2,0,FALSE,1e+09,6,0
0,6,123,1,0,1,0,7,1,12,0,4,1,7,50,1,7,7,25,0,0,1,7,25,7,7,25,55,14,0.91,18,39,1,31,1,7,1,0,3,0,13,1,2,1.71429,1,7,4.28571,1,1,1,1,0,0,0,3,3,3,272,26,0.349593,0.333333,0,4,3,1,FALSE,1e+09,6,0
0,8,64,1,0,1,2,3,1,11,0,2,1,3,26,2,3,3,12,0,1,1,3,13,3,3,14,31,7,0.84,7,21,1,17,0,3,1,100,5,0,4,2,1,0.666667,0,7,3.33333,1,1,1,1,0,0,0,2,2,2,128,0,0.671875,0.5,0,3,2,2,FALSE,1e+09,6,0
0,17,65,2,0,1,2,3,2,20,0,1,2,2,22,2,2,3,12,0,2,2,2,17,3,2,14,35,12,0.63,8,26,2,22,2,2,2,100,5,0,3,2,2,2,2,9,7,5,2,1.5,1,1,0.6,0,3,3,3,134,2,0.712121,0.333333,0,3,3,0,FALSE,1e+09,6,0
0,4,36,1,0,1,1,1,1,8,0,4,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,6,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,FALSE,1e+09,6,0
0,3,35,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,1,0.5,0,1,2,0,FALSE,1e+09,6,0
0,5,36,1,0,1,1,1,1,8,0,3,1,1,22,1,1,1,6,0,0,1,1,3,1,1,6,11,1,2,3,7,1,5,0,1,1,100,5,0,1,1,1,1,1,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,FALSE,1e+09,6,0
0,5,68,1,0,1,1,3,1,10,0,4,1,3,31,1,3,3,14,0,2,1,3,9,3,3,14,28,6,1.11,9,20,1,16,0,3,1,66,7,0,5,1,4,2.33333,1,9,4,1,1,1,1,0,0,0,3,3,3,137,1,0.705882,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,6,43,1,0,1,1,1,1,12,0,5,1,1,24,1,1,1,7,0,1,1,1,4,1,1,7,14,3,1.71,5,10,1,8,1,1,1,50,6,1,0,1,3,3,3,5,5,5,1,1,1,0,0,0,2,2,2,86,0,0.627907,0.5,0,3,2,0,FALSE,1e+09,6,0
0,7,57,1,0,1,0,2,1,12,0,4,1,2,29,1,2,2,11,0,0,1,2,8,2,2,11,22,5,1.32,6,16,1,13,1,2,1,0,3,0,10,1,2,1.5,1,10,6,2,1,1,1,0,0,0,4,4,4,124,6,0.561404,0.25,0,4,4,2,FALSE,1e+09,6,0
0,4,38,1,0,1,1,1,1,10,0,6,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,3,6,1,4,0,1,1,100,6,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,2,2,2,76,0,0.526316,0.5,0,3,2,0,FALSE,1e+09,6,0
0,5,41,1,0,1,1,1,1,12,0,6,1,1,25,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.08,4,8,1,6,1,1,1,100,6,0,1,1,2,2,2,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.536585,0.5,0,3,2,0,FALSE,1e+09,6,0
0,6,138,1,0,1,0,10,1,9,0,2,1,10,45,1,10,10,32,2,1,1,8,39,10,10,32,81,18,0.56,12,50,1,39,0,10,1,0,2,0,8,1,1,0.9,0,10,4.6,1,1,1,1,0,0,0,3,3,3,282,4,0.417266,0.333333,0,5,3,2,FALSE,1e+09,6,0
0,12,68,1,0,1,2,2,1,19,0,4,1,2,31,2,2,2,11,1,1,1,1,15,2,2,14,28,7,1.11,9,21,1,18,3,2,1,100,5,0,3,2,0,0,0,7,4,1,1,1,1,0,0,0,4,4,4,139,3,0.289855,0.25,0,5,4,2,FALSE,1e+09,6,0
1,9,113,1,0,1,1,5,1,12,0,2,1,5,38,1,5,5,26,2,1,1,2,32,5,5,26,60,22,0.63,15,48,1,42,0,5,1,60,2,0,8,1,2,1.6,1,8,3.8,1,1,1,1,0,0,0,3,3,2,229,3,0.495575,0.666667,0,4,2,0,FALSE,1e+09,6,0
0,12,238,3,0,1,3,15,1,15,0,2,1,13,56,4,13,15,61,3,0,3,10,102,15,13,62,163,55,0.34,19,117,3,101,0,13,1,100,2,0,4,2,1,0.230769,0,13,7.46154,1,4,1.23077,1,1,0.166667,0,3,3,3,478,4,0.911392,0.333333,0,1,3,3,FALSE,1e+09,6,0
0,7,313,2,0,1,3,27,1,12,0,4,1,20,118,8,20,24,42,1,3,4,19,66,24,20,45,166,50,0.71,29,95,2,66,0,20,1,100,5,3,12,2,3,1.25,0,14,3.45,1,2,1.2,1,1,0.275862,0,3,3,3,628,2,0.766773,0.333333,0,3,3,3,FALSE,1e+09,6,0
0,6,48,1,0,1,0,2,1,9,0,3,1,2,28,1,2,2,7,0,0,1,2,8,2,2,7,17,6,1.65,3,13,1,10,0,2,1,0,2,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,3,98,2,0.5625,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,11,97,1,0,1,0,4,1,16,0,5,1,4,41,1,4,4,10,0,0,1,4,32,4,4,10,49,29,0.84,7,39,1,34,0,4,1,0,3,0,5,1,2,1.5,1,13,6.75,1,1,1,1,0,0,0,2,2,2,194,0,0.329897,0.5,0,4,2,2,FALSE,1e+09,6,0
0,8,50,1,0,1,2,2,1,9,0,0,1,2,24,2,2,2,7,0,1,1,2,7,2,2,9,20,3,1.2,6,12,1,9,1,2,1,100,5,0,1,2,1,0.5,0,3,2,1,1,1,1,0,0,0,2,2,2,100,0,0.62,0.5,0,3,2,0,FALSE,1e+09,6,0
0,0,28,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.17,3,4,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,56,0,0.571429,0.5,0,3,2,0,FALSE,1e+09,6,0
0,6,58,1,0,1,0,3,1,9,0,3,1,3,30,1,3,3,8,0,0,1,3,9,3,3,8,23,7,1.3,5,15,1,11,0,3,1,0,3,0,5,1,3,2.33333,1,5,3.33333,2,1,1,1,0,0,0,2,2,2,116,0,0.672414,0.5,0,2,2,2,FALSE,1e+09,6,0
0,7,55,1,0,1,0,2,1,14,0,4,1,2,28,1,2,2,7,0,0,1,2,9,2,2,7,20,7,1.4,7,14,1,11,2,2,1,0,3,0,5,1,2,1.5,1,9,5.5,2,1,1,1,0,0,0,2,2,2,110,0,0.490909,0.5,0,4,2,0,FALSE,1e+09,6,0
0,7,207,2,0,1,1,13,1,11,0,3,1,12,69,2,12,13,39,1,2,2,11,51,13,12,39,112,29,0.62,26,68,2,53,0,12,1,100,4,0,14,1,3,1.5,0,10,4.41667,1,2,1.08333,1,1,0.2,0,4,4,4,403,6,0.391304,0.25,0,4,4,4,FALSE,1e+09,6,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.675676,0.5,0,3,2,1,FALSE,1e+09,6,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.648649,0.5,0,3,2,2,FALSE,1e+09,6,0
0,4,44,1,0,1,1,1,1,12,0,8,1,1,29,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.64,4,7,1,5,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,2,90,2,0.636364,0.666667,0,3,2,2,FALSE,1e+09,6,0
0,5,45,1,0,1,1,1,1,13,0,8,1,1,29,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.42,4,8,1,6,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,2,92,2,0.666667,0.666667,0,3,2,1,FALSE,1e+09,6,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,4,4,4,84,5,0.675676,0.25,0,3,4,1,FALSE,1e+09,6,0
0,6,118,1,0,1,0,7,1,12,0,5,1,7,56,2,7,7,19,0,0,1,7,17,7,7,19,51,14,1.1,11,33,1,25,0,7,1,0,3,0,11,2,3,2,1,6,3.85714,2,1,1,1,0,0,0,5,5,4,217,4,0.864407,0.4,0,2,4,2,FALSE,1e+09,6,0
0,4,70,1,0,1,1,4,1,8,0,4,1,4,37,1,4,4,12,0,0,1,4,5,4,4,12,26,4,1.42,7,16,1,11,0,4,1,100,3,0,5,1,1,1,1,2,1.25,1,1,1,1,0,0,0,3,3,2,143,3,0.685714,0.666667,0,3,2,1,FALSE,1e+09,6,0
0,3,35,1,0,1,1,1,1,7,0,4,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.571429,0.5,0,3,2,0,FALSE,1e+09,6,0
0,3,34,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,3,4,1,2,0,1,1,100,6,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,68,0,0.588235,0.5,0,2,2,1,FALSE,1e+09,6,0
0,3,33,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,2,4,1,2,0,1,1,100,6,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,66,0,0.575758,0.5,0,2,2,1,FALSE,1e+09,6,0
0,3,35,1,0,1,1,1,1,7,0,4,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.571429,0.5,0,3,2,0,FALSE,1e+09,6,0
0,4,35,1,0,1,1,1,1,7,0,3,1,1,22,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.2,3,6,1,4,0,1,1,100,5,0,1,1,1,1,1,2,2,2,1,1,1,0,0,0,2,2,2,70,0,0.685714,0.5,0,2,2,0,FALSE,1e+09,6,0
0,4,35,1,0,1,1,1,1,7,0,3,1,1,22,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.2,3,6,1,4,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,70,0,0.6,0.5,0,3,2,0,FALSE,1e+09,6,0
0,5,73,1,0,1,0,5,1,8,0,2,1,5,30,1,5,5,13,2,1,1,3,11,5,5,13,34,9,0.88,9,22,1,16,0,5,1,19,2,0,8,1,2,1,0,7,3.6,1,1,1,1,0,0,0,3,3,3,148,2,0.616438,0.333333,0,3,3,2,FALSE,1e+09,6,0
0,4,59,1,0,1,0,3,1,9,0,5,1,3,37,1,3,3,6,0,0,1,3,4,3,3,6,18,3,2.06,4,9,1,5,0,3,1,0,3,0,3,1,1,1,1,2,1.33333,1,1,1,1,0,0,0,2,2,2,118,0,0.745763,0.5,0,2,2,1,FALSE,1e+09,6,0
0,6,41,1,0,1,1,1,1,10,0,4,1,1,25,1,1,1,6,0,0,1,1,4,1,1,6,12,2,2.08,4,8,1,6,0,1,1,100,5,0,1,1,0,0,0,4,4,4,1,1,1,0,0,0,3,3,3,83,1,0.634146,0.333333,0,2,3,1,FALSE,1e+09,6,0
0,3,35,1,0,1,1,1,1,7,0,3,1,1,22,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.44,4,5,1,3,1,1,1,100,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.685714,0.5,0,2,2,0,FALSE,1e+09,6,0
0,5,40,1,0,1,1,1,1,9,0,4,1,1,25,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.27,4,7,1,5,0,1,1,100,6,0,0,1,4,4,4,3,3,3,1,1,1,0,0,0,2,2,2,80,0,0.725,0.5,0,3,2,0,FALSE,1e+09,6,0
0,4,38,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.4,4,6,1,4,0,1,1,100,5,0,1,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,76,0,0.5,0.5,0,4,2,0,FALSE,1e+09,6,0
0,13,47,1,0,1,1,1,1,16,0,3,1,1,24,1,1,1,5,0,0,1,1,11,1,1,5,19,10,1.26,4,15,1,13,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,3,95,1,0.680851,0.333333,0,2,3,1,FALSE,1e+09,6,0
0,4,39,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.18,4,7,1,5,0,1,1,100,5,0,2,1,1,1,1,3,3,3,1,1,1,0,0,0,2,2,2,78,0,0.589744,0.5,0,3,2,0,FALSE,1e+09,6,0
0,8,57,1,0,1,2,2,1,10,0,1,1,2,26,2,2,2,13,0,0,1,2,7,2,2,14,25,3,1.04,6,17,1,14,1,2,1,100,5,0,3,2,0,0,0,6,3,0,1,1,1,0,0,0,4,4,1,60,3,1,1,0,1,1,0,FALSE,1e+09,6,0
0,7,46,1,0,1,1,1,1,12,0,5,1,1,26,1,1,1,9,0,0,1,1,5,1,1,9,16,3,1.62,4,12,1,10,0,1,1,100,5,0,4,1,0,0,0,7,7,7,1,1,1,0,0,0,1,1,1,46,0,1,1,0,1,1,0,FALSE,1e+09,6,0
0,4,39,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.18,4,7,1,5,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,1,1,1,39,0,1,1,0,1,1,0,FALSE,1e+09,6,0
0,8,41,1,0,1,1,1,1,11,0,3,1,1,24,1,1,1,4,0,0,1,1,6,1,1,4,13,5,1.85,4,9,1,7,0,1,1,100,6,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.731707,0.5,0,3,2,1,FALSE,1e+09,6,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.72973,0.5,0,3,2,1,FALSE,1e+09,6,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.459459,0.5,0,4,2,0,FALSE,1e+09,6,0
0,5,40,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,7,0,0,1,1,3,1,1,7,12,1,2,4,8,1,6,0,1,1,100,5,0,2,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,80,0,0.725,0.5,0,3,2,1,FALSE,1e+09,6,0
0,5,39,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.18,4,7,1,5,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,4,4,4,78,1,0.74359,0.25,0,3,4,1,FALSE,1e+09,6,0
0,4,39,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,4,6,1,4,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,3,79,1,0.74359,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,4,57,1,0,1,2,2,1,8,0,3,1,2,31,2,2,2,9,0,0,1,2,5,2,2,9,20,3,1.55,6,12,1,8,0,2,1,100,5,0,1,1,2,1,0,4,3.5,3,1,1,1,0,0,0,3,3,3,115,1,0.807018,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,17,61,1,0,1,1,1,1,25,0,3,1,1,24,1,1,1,14,0,0,1,1,15,1,1,14,28,10,0.86,9,24,1,22,5,1,1,100,5,1,8,1,2,2,2,10,10,10,1,1,1,0,0,0,3,3,3,123,1,0.704918,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,15,420,3,0,1,1,24,1,20,0,3,1,18,86,1,18,23,54,0,0,4,18,200,23,18,54,286,172,0.3,48,226,3,202,1,18,1,100,3,0,26,1,2,1.16667,0,11,3.33333,1,3,1.27778,1,2,0.45,0,13,13,5,834,19,0.797619,0.461538,0,3,5,3,FALSE,1e+09,6,0
0,5,42,1,0,1,1,1,1,10,0,4,1,1,25,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.08,5,8,1,6,1,1,1,100,6,0,0,1,2,2,2,4,4,4,1,1,1,0,0,0,2,2,2,84,0,0.761905,0.5,0,3,2,0,FALSE,1e+09,6,0
0,6,42,1,0,1,1,1,1,11,0,4,1,1,25,1,1,1,5,0,0,1,1,4,1,1,5,12,3,2.08,5,8,1,6,1,1,1,100,6,0,1,1,3,3,3,5,5,5,1,1,1,0,0,0,3,3,3,85,1,0.738095,0.333333,0,3,3,0,FALSE,1e+09,6,0
0,6,44,1,0,1,2,2,1,7,0,1,1,2,24,2,2,2,9,1,0,1,1,6,2,2,10,17,2,1.41,3,12,1,9,0,2,1,100,5,0,2,2,1,0.5,0,2,2,2,1,1,1,0,0,0,2,2,2,88,0,0.659091,0.5,0,2,2,0,FALSE,1e+09,6,0
0,14,52,1,0,1,0,1,1,21,0,4,1,1,24,1,1,1,12,0,0,1,1,11,1,1,11,22,6,1.09,6,17,1,15,3,1,1,0,2,0,8,1,1,1,1,10,10,10,1,1,1,0,0,0,3,3,3,106,2,0.384615,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,0,30,0,0,0,1,0,0,0,0,0,0,0,23,1,0,0,3,0,0,0,0,1,0,0,3,5,0,4.6,2,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,64,4,1,0.666667,0,1,2,0,FALSE,1e+09,6,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,4,0,0,1,1,2,1,1,4,8,1,3,4,5,1,3,0,1,1,100,6,0,0,1,6,6,6,2,2,2,1,1,1,0,0,0,3,3,3,75,1,0.513514,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,4,0,0,1,1,2,1,1,4,8,1,3,4,5,1,3,0,1,1,100,6,0,0,1,3,3,3,2,2,2,1,1,1,0,0,0,3,3,3,75,1,0.513514,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,8,46,1,0,1,1,1,1,15,0,5,1,1,25,1,1,1,8,0,0,1,1,6,1,1,8,16,4,1.56,5,12,1,10,2,1,1,100,5,0,4,1,0,0,0,6,6,6,1,1,1,0,0,0,4,4,4,106,7,0.565217,0.25,0,3,4,0,FALSE,1e+09,6,0
0,5,42,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.17,4,8,1,6,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,84,0,0.619048,0.5,0,3,2,0,FALSE,1e+09,6,0
0,6,185,2,0,1,0,12,1,12,0,5,1,11,78,1,11,12,27,0,0,2,11,36,12,11,27,84,26,0.93,23,53,2,40,0,11,1,0,3,0,21,1,3,1.27273,1,11,2.81818,1,2,1.09091,1,1,0.230769,0,7,7,4,337,3,0.778378,0.428571,0,3,4,3,FALSE,1e+09,6,0
0,5,41,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.36,4,7,1,5,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,82,0,0.682927,0.5,0,3,2,1,FALSE,1e+09,6,0
0,7,46,1,0,1,1,1,1,13,0,5,1,1,26,1,1,1,8,0,0,1,1,5,1,1,8,15,3,1.73,5,11,1,9,1,1,1,100,5,0,3,1,0,0,0,5,5,5,1,1,1,0,0,0,3,3,3,93,1,0.717391,0.333333,0,3,3,1,FALSE,1e+09,6,0
0,6,48,1,0,1,1,1,1,12,0,5,1,1,26,1,1,1,10,0,1,1,1,5,1,1,10,16,2,1.62,6,12,1,10,1,1,1,50,5,0,5,1,1,1,1,5,5,5,1,1,1,0,0,0,3,3,3,97,1,0.666667,0.333333,0,3,3,1,FALSE,1e+09,6,0
