@RELATION EQ

@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
3.0,3.0,3.0,1.0,22.0,0.0,18.0,3.0,100.0,5.0,78.0,25.0,40.0,18.0,45.0,58.0,25.0,33.0,5.0,5.0,6.0,0.23,12.0,12.0,13.0,4.0,FALSE,1077676702.0,2.0,0.0
10.0,10.0,16.0,7.0,46.0,5.0,40.0,1.0,48.0,6.0,41.0,13.0,20.0,1.0,22.0,33.0,13.0,20.0,10.0,10.0,16.0,0.02,10.0,10.0,16.0,7.0,FALSE,1077735333.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,17.0,4.0,13.0,8.0,2.0,0.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1077737145.0,2.0,0.0
1.0,1.0,1.0,1.0,11.0,3.0,8.0,0.0,28.0,9.0,18.0,12.0,3.0,1.0,12.0,15.0,12.0,3.0,1.0,1.0,1.0,0.06,2.0,2.0,2.0,2.0,FALSE,1077737477.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,29.0,7.0,21.0,10.0,6.0,1.0,10.0,15.0,10.0,5.0,2.0,2.0,2.0,0.05,4.0,4.0,4.0,3.0,FALSE,1077741615.0,2.0,0.0
3.0,3.0,3.0,1.0,18.0,0.0,17.0,0.0,131.0,10.0,107.0,18.0,68.0,16.0,55.0,75.0,17.0,58.0,12.0,12.0,14.0,0.15,18.0,18.0,20.0,11.0,FALSE,1077741752.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,11.0,3.0,8.0,5.0,1.0,0.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1077741839.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,61.0,7.0,51.0,23.0,19.0,4.0,32.0,39.0,21.0,18.0,2.0,2.0,2.0,0.08,9.0,9.0,9.0,5.0,TRUE,1077742130.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,31.0,8.0,23.0,9.0,7.0,0.0,9.0,14.0,7.0,7.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,FALSE,1077742282.0,2.0,0.0
1.0,1.0,1.0,1.0,36.0,1.0,35.0,0.0,39.0,2.0,37.0,20.0,15.0,0.0,32.0,34.0,19.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1077743237.0,2.0,0.0
2.0,2.0,2.0,1.0,14.0,0.0,14.0,0.0,38.0,4.0,30.0,17.0,8.0,4.0,20.0,23.0,15.0,8.0,3.0,3.0,3.0,0.13,4.0,4.0,4.0,2.0,FALSE,1077743250.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,206.0,59.0,147.0,89.0,29.0,0.0,89.0,118.0,89.0,29.0,1.0,1.0,1.0,0.0,28.0,28.0,28.0,28.0,FALSE,1077743271.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,1.0,5.0,0.0,172.0,51.0,103.0,64.0,19.0,18.0,62.0,82.0,63.0,19.0,1.0,1.0,1.0,0.17,19.0,19.0,19.0,19.0,FALSE,1077743402.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,14.0,0.0,14.0,5.0,5.0,0.0,6.0,9.0,5.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,FALSE,1077744136.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,17.0,3.0,14.0,6.0,4.0,0.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1077744927.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,44.0,6.0,30.0,15.0,10.0,8.0,17.0,21.0,11.0,10.0,1.0,1.0,1.0,0.27,4.0,4.0,4.0,4.0,FALSE,1077754846.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,37.0,7.0,30.0,13.0,11.0,0.0,16.0,22.0,12.0,10.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,5.0,FALSE,1077760516.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,117.0,14.0,84.0,30.0,34.0,19.0,34.0,53.0,21.0,32.0,4.0,4.0,4.0,0.23,20.0,20.0,22.0,12.0,TRUE,1077760596.0,2.0,3.0
1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,208.0,19.0,122.0,55.0,50.0,69.0,40.0,57.0,28.0,29.0,3.0,3.0,3.0,0.57,15.0,15.0,15.0,12.0,FALSE,1077813394.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,11.0,2.0,9.0,2.0,5.0,0.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1077813485.0,2.0,0.0
2.0,2.0,2.0,1.0,15.0,1.0,13.0,0.0,291.0,28.0,237.0,73.0,125.0,28.0,137.0,175.0,66.0,109.0,5.0,5.0,6.0,0.12,20.0,20.0,23.0,8.0,FALSE,1077819308.0,2.0,0.0
3.0,3.0,4.0,2.0,19.0,1.0,16.0,2.0,43.0,5.0,35.0,14.0,13.0,4.0,19.0,26.0,14.0,12.0,5.0,5.0,5.0,0.11,7.0,7.0,9.0,4.0,TRUE,1077822827.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,28.0,6.0,19.0,8.0,7.0,3.0,10.0,14.0,8.0,6.0,2.0,2.0,2.0,0.16,3.0,3.0,3.0,2.0,FALSE,1077823110.0,2.0,0.0
2.0,2.0,3.0,1.0,15.0,0.0,14.0,0.0,237.0,21.0,213.0,48.0,123.0,4.0,122.0,161.0,51.0,110.0,9.0,9.0,11.0,0.02,39.0,39.0,46.0,18.0,TRUE,1077845515.0,2.0,3.0
1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,84.0,11.0,70.0,27.0,29.0,3.0,30.0,43.0,19.0,24.0,3.0,3.0,4.0,0.04,11.0,11.0,12.0,7.0,TRUE,1077845897.0,2.0,3.0
2.0,2.0,2.0,2.0,9.0,0.0,9.0,0.0,48.0,4.0,43.0,16.0,18.0,1.0,22.0,29.0,13.0,16.0,5.0,5.0,5.0,0.02,8.0,8.0,8.0,8.0,FALSE,1077915372.0,2.0,0.0
1.0,1.0,1.0,1.0,21.0,3.0,17.0,2.0,92.0,18.0,70.0,42.0,22.0,8.0,57.0,63.0,42.0,21.0,2.0,2.0,2.0,0.11,5.0,5.0,5.0,4.0,FALSE,1077916241.0,2.0,0.0
2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,203.0,22.0,154.0,41.0,80.0,28.0,86.0,126.0,39.0,87.0,8.0,8.0,8.0,0.18,39.0,39.0,41.0,23.0,TRUE,1077936120.0,2.0,3.0
1.0,1.0,1.0,1.0,9.0,0.0,9.0,1.0,282.0,27.0,217.0,28.0,166.0,60.0,123.0,147.0,27.0,120.0,1.0,1.0,1.0,0.28,23.0,23.0,23.0,23.0,TRUE,1078110227.0,2.0,3.0
2.0,2.0,2.0,2.0,11.0,1.0,10.0,0.0,27.0,4.0,23.0,7.0,11.0,0.0,9.0,13.0,5.0,8.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,FALSE,1078110230.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,20.0,1.0,19.0,8.0,6.0,0.0,9.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1078111670.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,47.0,6.0,41.0,17.0,17.0,0.0,14.0,20.0,7.0,13.0,5.0,2.0,5.0,0.0,9.0,6.0,9.0,5.0,TRUE,1078111726.0,2.0,3.0
2.0,2.0,2.0,1.0,14.0,0.0,13.0,0.0,271.0,31.0,233.0,74.0,122.0,7.0,140.0,179.0,69.0,110.0,4.0,4.0,7.0,0.03,33.0,33.0,40.0,26.0,TRUE,1078112112.0,2.0,3.0
1.0,1.0,1.0,1.0,12.0,0.0,12.0,2.0,44.0,5.0,38.0,13.0,21.0,9.0,27.0,31.0,10.0,21.0,1.0,1.0,1.0,0.24,3.0,3.0,3.0,3.0,TRUE,1078155501.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,43.0,5.0,35.0,13.0,18.0,3.0,17.0,22.0,10.0,12.0,1.0,1.0,1.0,0.09,4.0,4.0,4.0,4.0,TRUE,1078156782.0,2.0,3.0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,19.0,3.0,7.0,5.0,0.0,9.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.29,1.0,1.0,1.0,1.0,FALSE,1078157722.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,76.0,13.0,62.0,18.0,29.0,1.0,31.0,45.0,16.0,29.0,3.0,3.0,3.0,0.02,14.0,14.0,14.0,8.0,TRUE,1078159873.0,2.0,3.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,13.0,0.0,13.0,6.0,5.0,0.0,9.0,10.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1078161369.0,2.0,0.0
4.0,4.0,4.0,4.0,11.0,0.0,11.0,0.0,39.0,2.0,36.0,6.0,25.0,1.0,15.0,29.0,5.0,24.0,12.0,12.0,12.0,0.03,14.0,14.0,14.0,14.0,FALSE,1078162175.0,2.0,0.0
2.0,2.0,3.0,2.0,9.0,0.0,9.0,0.0,21.0,2.0,19.0,7.0,7.0,0.0,8.0,13.0,6.0,7.0,4.0,4.0,5.0,0.0,5.0,5.0,6.0,5.0,FALSE,1078162924.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,13.0,2.0,11.0,5.0,3.0,0.0,5.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,TRUE,1078181500.0,2.0,3.0
3.0,3.0,4.0,2.0,22.0,1.0,19.0,2.0,50.0,5.0,41.0,15.0,19.0,4.0,18.0,25.0,15.0,10.0,4.0,4.0,6.0,0.1,6.0,6.0,8.0,4.0,TRUE,1078332827.0,2.0,3.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,161.0,24.0,136.0,43.0,72.0,1.0,78.0,97.0,37.0,60.0,2.0,2.0,14.0,0.01,20.0,20.0,32.0,19.0,FALSE,1078804612.0,2.0,0.0
5.0,5.0,7.0,4.0,31.0,1.0,28.0,1.0,178.0,13.0,116.0,38.0,59.0,49.0,60.0,78.0,32.0,46.0,10.0,10.0,13.0,0.42,21.0,21.0,28.0,18.0,TRUE,1078805105.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,47.0,13.0,34.0,11.0,13.0,0.0,14.0,23.0,10.0,13.0,3.0,3.0,5.0,0.0,9.0,9.0,12.0,9.0,FALSE,1078805107.0,2.0,0.0
3.0,3.0,4.0,1.0,17.0,0.0,16.0,0.0,168.0,16.0,148.0,46.0,76.0,5.0,76.0,101.0,39.0,62.0,7.0,7.0,9.0,0.03,30.0,24.0,37.0,13.0,TRUE,1078805150.0,2.0,3.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,24.0,3.0,21.0,7.0,11.0,0.0,13.0,17.0,7.0,10.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,TRUE,1078806741.0,2.0,3.0
7.0,3.0,7.0,7.0,27.0,0.0,27.0,6.0,29.0,1.0,28.0,1.0,22.0,6.0,14.0,18.0,2.0,16.0,7.0,3.0,7.0,0.21,7.0,3.0,7.0,7.0,FALSE,1078880540.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,8.0,1.0,7.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1078880699.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,43.0,9.0,34.0,16.0,10.0,0.0,15.0,22.0,12.0,10.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,FALSE,1078884442.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,22.0,4.0,18.0,4.0,8.0,0.0,5.0,10.0,3.0,7.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,3.0,FALSE,1078895424.0,2.0,0.0
2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,71.0,13.0,58.0,17.0,30.0,0.0,36.0,46.0,16.0,30.0,5.0,5.0,5.0,0.0,10.0,10.0,10.0,5.0,FALSE,1078896556.0,2.0,0.0
9.0,8.0,9.0,7.0,35.0,1.0,31.0,6.0,428.0,28.0,343.0,69.0,225.0,92.0,174.0,243.0,56.0,187.0,20.0,20.0,20.0,0.27,90.0,80.0,92.0,72.0,TRUE,1078898268.0,2.0,3.0
2.0,2.0,2.0,1.0,7.0,0.0,6.0,1.0,9.0,0.0,8.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,0.13,2.0,2.0,2.0,1.0,FALSE,1079459436.0,2.0,0.0
2.0,2.0,2.0,2.0,18.0,0.0,18.0,0.0,46.0,4.0,42.0,17.0,20.0,0.0,27.0,32.0,13.0,19.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,5.0,FALSE,1079459754.0,2.0,0.0
3.0,2.0,3.0,2.0,12.0,0.0,11.0,1.0,27.0,0.0,26.0,5.0,16.0,2.0,12.0,16.0,4.0,12.0,5.0,3.0,5.0,0.08,6.0,4.0,6.0,5.0,FALSE,1079459772.0,2.0,0.0
5.0,4.0,6.0,4.0,19.0,2.0,16.0,0.0,379.0,67.0,306.0,53.0,180.0,10.0,159.0,230.0,57.0,173.0,26.0,6.0,29.0,0.03,102.0,78.0,116.0,86.0,FALSE,1079460047.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,11.0,2.0,9.0,2.0,5.0,0.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,TRUE,1079460141.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,30.0,5.0,25.0,8.0,12.0,0.0,15.0,20.0,8.0,12.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,TRUE,1079540676.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,16.0,3.0,13.0,6.0,3.0,0.0,5.0,9.0,6.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1079540712.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,68.0,7.0,61.0,21.0,33.0,0.0,21.0,29.0,11.0,18.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,TRUE,1080322983.0,2.0,3.0
2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,110.0,17.0,91.0,20.0,49.0,2.0,39.0,59.0,18.0,41.0,6.0,6.0,6.0,0.02,23.0,23.0,23.0,14.0,FALSE,1080585731.0,2.0,0.0
8.0,8.0,9.0,4.0,56.0,5.0,40.0,14.0,278.0,35.0,174.0,48.0,90.0,85.0,104.0,129.0,51.0,78.0,16.0,16.0,19.0,0.49,33.0,33.0,39.0,18.0,FALSE,1080586879.0,2.0,0.0
2.0,2.0,2.0,1.0,12.0,1.0,10.0,0.0,101.0,15.0,82.0,34.0,32.0,4.0,52.0,64.0,32.0,32.0,4.0,4.0,5.0,0.05,15.0,15.0,19.0,9.0,TRUE,1080586917.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,71.0,12.0,38.0,14.0,13.0,21.0,16.0,26.0,13.0,13.0,2.0,2.0,2.0,0.55,9.0,9.0,9.0,8.0,FALSE,1080629232.0,2.0,0.0
9.0,6.0,15.0,6.0,38.0,2.0,33.0,3.0,160.0,12.0,134.0,31.0,86.0,14.0,66.0,90.0,32.0,58.0,17.0,17.0,41.0,0.1,36.0,26.0,60.0,27.0,FALSE,1080792524.0,2.0,0.0
1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,46.0,8.0,37.0,20.0,13.0,1.0,18.0,22.0,11.0,11.0,2.0,2.0,2.0,0.03,3.0,3.0,3.0,2.0,TRUE,1080792545.0,2.0,3.0
2.0,2.0,3.0,2.0,12.0,0.0,12.0,0.0,28.0,2.0,25.0,12.0,8.0,1.0,14.0,20.0,12.0,8.0,4.0,4.0,6.0,0.04,5.0,5.0,7.0,5.0,FALSE,1081129275.0,2.0,0.0
3.0,3.0,4.0,2.0,12.0,0.0,12.0,0.0,66.0,3.0,63.0,47.0,10.0,20.0,13.0,20.0,10.0,10.0,4.0,4.0,6.0,0.32,6.0,6.0,8.0,5.0,FALSE,1081137434.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,56.0,5.0,51.0,18.0,24.0,0.0,18.0,26.0,10.0,16.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,TRUE,1081137447.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,48.0,7.0,38.0,18.0,12.0,3.0,16.0,24.0,12.0,12.0,2.0,2.0,2.0,0.08,8.0,8.0,8.0,6.0,FALSE,1081170502.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,17.0,2.0,15.0,6.0,7.0,0.0,10.0,13.0,6.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,TRUE,1081221844.0,2.0,3.0
1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,21.0,5.0,15.0,7.0,5.0,2.0,9.0,11.0,6.0,5.0,1.0,1.0,1.0,0.13,2.0,2.0,2.0,2.0,FALSE,1081399105.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,8.0,1.0,7.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1081400315.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,8.0,1.0,7.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1081400328.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,28.0,6.0,22.0,8.0,8.0,0.0,10.0,13.0,5.0,8.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,FALSE,1081432625.0,2.0,0.0
1.0,1.0,1.0,1.0,12.0,2.0,9.0,0.0,32.0,9.0,23.0,10.0,9.0,0.0,13.0,16.0,7.0,9.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,FALSE,1081435586.0,2.0,0.0
2.0,2.0,2.0,1.0,17.0,3.0,14.0,0.0,43.0,10.0,33.0,13.0,14.0,0.0,18.0,23.0,9.0,14.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,2.0,FALSE,1082093616.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,13.0,3.0,10.0,5.0,2.0,0.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1082093922.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,14.0,3.0,11.0,4.0,3.0,0.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1082095401.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,31.0,5.0,26.0,9.0,11.0,0.0,14.0,18.0,7.0,11.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,FALSE,1082099237.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,38.0,9.0,29.0,13.0,8.0,0.0,13.0,20.0,12.0,8.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,FALSE,1082128891.0,2.0,0.0
1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,70.0,6.0,64.0,16.0,42.0,0.0,16.0,23.0,10.0,13.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,TRUE,1082128963.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,52.0,9.0,43.0,13.0,19.0,0.0,20.0,30.0,11.0,19.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,7.0,TRUE,1082400067.0,2.0,3.0
2.0,2.0,2.0,1.0,12.0,0.0,11.0,1.0,14.0,1.0,12.0,2.0,8.0,1.0,6.0,9.0,2.0,7.0,2.0,2.0,2.0,0.08,2.0,2.0,2.0,1.0,FALSE,1082400094.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,46.0,13.0,33.0,20.0,6.0,0.0,19.0,26.0,20.0,6.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,FALSE,1082548616.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082548617.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082548618.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,13.0,4.0,9.0,4.0,2.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1082548620.0,2.0,0.0
2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,118.0,18.0,93.0,45.0,31.0,9.0,51.0,63.0,33.0,30.0,5.0,5.0,8.0,0.1,16.0,16.0,20.0,8.0,TRUE,1082548622.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,28.0,4.0,24.0,8.0,11.0,0.0,13.0,16.0,6.0,10.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1082548624.0,2.0,0.0
3.0,3.0,3.0,2.0,11.0,0.0,11.0,0.0,73.0,9.0,64.0,27.0,21.0,0.0,22.0,41.0,20.0,21.0,6.0,6.0,6.0,0.0,13.0,13.0,13.0,9.0,FALSE,1082554300.0,2.0,0.0
1.0,1.0,2.0,1.0,11.0,0.0,9.0,2.0,29.0,3.0,23.0,14.0,5.0,5.0,13.0,16.0,11.0,5.0,2.0,2.0,3.0,0.22,3.0,3.0,4.0,2.0,TRUE,1082554301.0,2.0,3.0
1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,138.0,24.0,87.0,33.0,36.0,27.0,36.0,53.0,24.0,29.0,1.0,1.0,1.0,0.31,13.0,13.0,13.0,13.0,FALSE,1082554302.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,25.0,5.0,14.0,6.0,4.0,6.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,0.43,3.0,3.0,3.0,3.0,FALSE,1082554304.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,70.0,8.0,49.0,15.0,24.0,13.0,28.0,35.0,11.0,24.0,3.0,3.0,3.0,0.27,7.0,7.0,7.0,7.0,TRUE,1082554305.0,2.0,3.0
4.0,4.0,5.0,2.0,27.0,1.0,23.0,2.0,154.0,13.0,120.0,49.0,47.0,22.0,79.0,97.0,51.0,46.0,6.0,6.0,7.0,0.18,23.0,23.0,25.0,13.0,TRUE,1082554306.0,2.0,3.0
7.0,7.0,8.0,4.0,32.0,0.0,31.0,1.0,34.0,1.0,32.0,8.0,17.0,1.0,16.0,24.0,8.0,16.0,7.0,7.0,8.0,0.03,7.0,7.0,8.0,4.0,FALSE,1082554307.0,2.0,0.0
1.0,1.0,1.0,1.0,41.0,0.0,40.0,1.0,257.0,5.0,243.0,86.0,119.0,11.0,141.0,149.0,31.0,118.0,4.0,4.0,4.0,0.05,9.0,9.0,9.0,9.0,FALSE,1082554308.0,2.0,0.0
2.0,2.0,2.0,1.0,15.0,0.0,14.0,0.0,79.0,9.0,66.0,22.0,32.0,4.0,42.0,51.0,22.0,29.0,5.0,5.0,5.0,0.06,11.0,11.0,11.0,4.0,FALSE,1082587779.0,2.0,0.0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,13.0,4.0,9.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,TRUE,1082588805.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,70.0,12.0,40.0,16.0,13.0,18.0,18.0,28.0,15.0,13.0,2.0,2.0,2.0,0.45,9.0,9.0,9.0,8.0,FALSE,1082644650.0,2.0,0.0
3.0,3.0,5.0,3.0,16.0,1.0,13.0,1.0,37.0,5.0,28.0,8.0,13.0,4.0,13.0,19.0,8.0,11.0,6.0,6.0,10.0,0.14,7.0,7.0,11.0,6.0,FALSE,1082644653.0,2.0,0.0
4.0,4.0,6.0,4.0,15.0,0.0,15.0,0.0,58.0,4.0,48.0,13.0,22.0,6.0,23.0,35.0,14.0,21.0,6.0,6.0,12.0,0.13,13.0,13.0,20.0,13.0,FALSE,1082677766.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,9.0,2.0,7.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082677768.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,38.0,5.0,28.0,8.0,14.0,5.0,15.0,20.0,7.0,13.0,3.0,3.0,3.0,0.18,5.0,5.0,5.0,3.0,FALSE,1082677798.0,2.0,0.0
